CountyName,PrecinctCode,PrecinctName,PrecinctSplitCode,Description,HouseNum,PrefixDirection,Street,StreetType,SuffixDirection,City,State,PostalCode,Line2,Comment,DayPhone,HandicapAccessible
ALLEGHENY,1180202,CARNEGIE 02 02,1180202-1,UKRAINIAN AMERICAN CITIZENS CLUB SOCIAL HALL,302,,MANSFIELD,BLVD,,CARNEGIE,PA,15106,,,,YES
ALLEGHENY,1180203,CARNEGIE 02 03,1180203-1,ANDREW CARNEGIE LIBRARY,300,,BEECHWOOD,AVE,,CARNEGIE,PA,15106,,,412,YES
ALLEGHENY,1180204,CARNEGIE 02 04,1180204-1,ANDREW CARNEGIE LIBRARY,300,,BEECHWOOD,AVE,,CARNEGIE,PA,15106,,,,YES
ALLEGHENY,1190001,CASL SHANNON 00 01,1190001-1,MYRTLE AVENUE ELEMENTARY SCHOOL GYM,3724,,MYRTLE,AVE,,PITTSBURGH,PA,15234,,,,YES
ALLEGHENY,1190002,CASL SHANNON 00 02,1190002-1,MYRTLE AVENUE ELEMENTARY SCHOOL GYM,3724,,MYRTLE,AVE,,PITTSBURGH,PA,15234,,,,YES
ALLEGHENY,1190003,CASL SHANNON 00 03,1190003-1,CASTLE SHANNON MUNI CTR CONF RM,3310,,MCROBERTS,RD,,PITTSBURGH,PA,15234,,,,YES
ALLEGHENY,1190004,CASL SHANNON 00 04,1190004-1,MYRTLE AVENUE ELEMENTARY SCHOOL GYM,3724,,MYRTLE,AVE,,PITTSBURGH,PA,15234,,,,YES
ALLEGHENY,1190005,CASL SHANNON 00 05,1190005-1,CASTLE SHANNON COMMUNITY LIBRARY MULTI PURP RM,3677,,MYRTLE,AVE,,PITTSBURGH,PA,15234,,,,YES
ALLEGHENY,1190006,CASL SHANNON 00 06,1190006-1,MYRTLE AVENUE ELEMENTARY SCHOOL GYM,3724,,MYRTLE,AVE,,PITTSBURGH,PA,15234,,,,YES
ALLEGHENY,1190006,CASL SHANNON 00 06,1190006-2,MYRTLE AVENUE ELEMENTARY SCHOOL GYM,3724,,MYRTLE,AVE,,PITTSBURGH,PA,15234,,,,YES
ALLEGHENY,1190007,CASL SHANNON 00 07,1190007-1,CASTLE SHANNON COMMUNITY LIBRARY MULTI PURP RM,3677,,MYRTLE,AVE,,PITTSBURGH,PA,15234,,,,YES
ALLEGHENY,1190008,CASL SHANNON 00 08,1190008-1,CASTLE SHANNON MUNI CTR CONF RM,3310,,MCROBERTS,RD,,PITTSBURGH,PA,15234,,,,YES
ALLEGHENY,1200001,CHALFANT 00 01,1200001-1,CHALFANT COMMUNITY CENTER,218,,NORTH,AVE,,EAST PITTSBURGH,PA,15112,,,,YES
ALLEGHENY,1210001,CHESWICK 00 01,1210001-1,CHESWICK VOL FIRE CO.,1411,,SPRUCE,ST,,CHESWICK,PA,15024,,,,YES
ALLEGHENY,1210002,CHESWICK 00 02,1210002-1,"CHESWICK VOL, FIRE CO.",1411,,SPRUCE,ST,,CHESWICK,PA,15024,,,,YES
ALLEGHENY,1220001,CHURCHILL 00 01,1220001-1,CHURCHILL BOROUGH BUILDING,2300,,WILLIAM PENN,HWY,,PITTSBURGH,PA,15235,,,,YES
ALLEGHENY,1220002,CHURCHILL 00 02,1220002-1,ST JOHN FISHER PARISH,33,,LEWIN,LN,,PITTSBURGH,PA,15235,,,,YES
ALLEGHENY,1220003,CHURCHILL 00 03,1220003-1,ST JOHN FISHER PARISH,33,,LEWIN,LN,,PITTSBURGH,PA,15235,,,,YES
ALLEGHENY,1220004,CHURCHILL 00 04,1220004-1,BEULAH PRESBYTERIAN CHURCH - COMMUNITY ROOM,2500,,MCCRADY,RD,,PITTSBURGH,PA,15235,,,,YES
ALLEGHENY,1230101,CLAIRTON 01 01,1230101-1,PINE RUN UNITED METHODIST,901,N,SIXTH,ST,,CLAIRTON,PA,15025,,,,YES
ALLEGHENY,1230102,CLAIRTON 01 02,1230102-1,WILSON PRESBYTERIAN CHURCH,400,N,FOURTH,ST,,CLAIRTON,PA,15025,,,,YES
ALLEGHENY,1230103,CLAIRTON 01 03,1230103-1,WILSON PRESBYTERIAN CHURCH,400,N,FOURTH,ST,,CLAIRTON,PA,15025,,,,YES
ALLEGHENY,1230201,CLAIRTON 02 01,1230201-1,GEORGE WASHINGTON  CARVER HALL MANAGEMENT OFFICE,565,,REED,ST,,CLAIRTON,PA,15025,,,,YES
ALLEGHENY,1230202,CLAIRTON 02 02,1230202-1,GEORGE WASHINGTON  CARVER HALL MANAGEMENT OFFICE,565,,REED,ST,,CLAIRTON,PA,15025,,,,YES
ALLEGHENY,1230203,CLAIRTON 02 03,1230203-1,CLAIRTON SCHOOL DISTRICT BLDG (EX PRESBY CHURCH),501,,MITCHELL,AVE,,CLAIRTON,PA,15025,,,,YES
ALLEGHENY,1230301,CLAIRTON 03 01,1230301-1,CLAIRTON SCHOOL DISTRICT BLDG (EX PRESBY CHURCH),501,,MITCHELL,AVE,,CLAIRTON,PA,15025,,,,YES
ALLEGHENY,1230302,CLAIRTON 03 02,1230302-1,CLAIRTON SCHOOL DISTRICT BLDG (EX PRESBY CHURCH),501,,MITCHELL,AVE,,CLAIRTON,PA,15025,,,,YES
ALLEGHENY,1230303,CLAIRTON 03 03,1230303-1,CLAIRTON MUNICIPAL BUILDING,551,,RAVENSBURG,BLVD,,CLAIRTON,PA,15025,,,,YES
ALLEGHENY,1230401,CLAIRTON 04 01,1230401-1,GEORGE WASHINGTON  CARVER HALL MANAGEMENT OFFICE,565,,REED,ST,,CLAIRTON,PA,15025,,,,YES
ALLEGHENY,1230402,CLAIRTON 04 02,1230402-1,CLAIRTON MUNICIPAL BUILDING,551,,RAVENSBURG,BLVD,,CLAIRTON,PA,15025,,,,YES
ALLEGHENY,1230403,CLAIRTON 04 03,1230403-1,CLAIRTON MUNICIPAL BUILDING,551,,RAVENSBURG,BLVD,,CLAIRTON,PA,15025,,,,YES
ALLEGHENY,1240001,COLLIER 00 01,1240001-1,COLLIER TOWNSHIP COMMUNITY BUILDING,5,,PVT LOBAUGH,RD,,OAKDALE,PA,15071,,,,YES
ALLEGHENY,1240002,COLLIER 00 02,1240002-1,RENNERDALE VOL. CO.,30,,SUBURBAN,AVE,,PRESTO,PA,15106,,,,YES
ALLEGHENY,1240003,COLLIER 00 03,1240003-1,CLUBHOUSE,160,,CLOVERLEAF,DR,,CARNEGIE,PA,15106,,,,YES
ALLEGHENY,1240004,COLLIER 00 04,1240004-1,VILLAGE OF NEVILLE PARK,100,,NEVILLE PARK,BLVD,,PRESTO,PA,15017,,,,YES
ALLEGHENY,1240005,COLLIER 00 05,1240005-1,COLLIER TOWNSHIP MUNICIPAL BUILDING,2418,,HILLTOP,RD,,PRESTO,PA,15142,,,,YES
ALLEGHENY,1240006,COLLIER 00 06,1240006-1,CARNEGIE PRESBYTERIAN CHURCH,219,,EWING,RD,,CARNEGIE,PA,15106,,,,YES
ALLEGHENY,1250101,CORAOPOLIS 01 01,1250101-1,ARMORY BUILDING (CORAOPOLIS),835,,FIFTH,AVE,,CORAOPOLIS,PA,15108,,,4122645631,YES
ALLEGHENY,1250102,CORAOPOLIS 01 02,1250102-1,ARMORY BUILDING (CORAOPOLIS),835,,FIFTH,AVE,,CORAOPOLIS,PA,15108,,,,YES
ALLEGHENY,1250200,CORAOPOLIS 02 00,1250200-1,VFW POST 402,412,,MULBERRY,ST,,CORAOPOLIS,PA,15108,,,,YES
ALLEGHENY,1250301,CORAOPOLIS 03 01,1250301-1,VFW POST 402,412,,MULBERRY,ST,,CORAOPOLIS,PA,15108,,,,YES
ALLEGHENY,1250302,CORAOPOLIS 03 02,1250302-1,VFW POST 402,412,,MULBERRY,ST,,CORAOPOLIS,PA,15108,,,,YES
ALLEGHENY,1250401,CORAOPOLIS 04 01,1250401-1,NEW CORAOPOLIS BORO BLDG.,1301,,4TH,AVE,,CORAOPOLIS,PA,15108,,,,YES
ALLEGHENY,1250402,CORAOPOLIS 04 02,1250402-1,NEW CORAOPOLIS BORO BLDG,1301,,4TH,AVE,,CORAOPOLIS,PA,15108,,,,YES
ALLEGHENY,1260101,CRAFTON 01 01,1260101-1,CRAFTON COMMUNITY CENTER SIDE ENT ELEV 2ND FL,140,,BRADFORD,AVE,,PITTSBURGH,PA,15205,,,,YES
ALLEGHENY,1260102,CRAFTON 01 02,1260102-1,CRAFTON ELEMENTARY SCHOOL,1874,,CRAFTON,BLVD,,PITTSBURGH,PA,15205,,,,YES
ALLEGHENY,1260201,CRAFTON 02 01,1260201-1,ST MATTHEWS CHURCH HALL,45,,EAST STEUBEN ST,ST,,PITTSBURGH,PA,15205,,,,YES
ALLEGHENY,1260202,CRAFTON 02 02,1260202-1,ST MATTHEWS CHURCH HALL,45,E,STEUBEN,ST,,PITTSBURGH,PA,15205,,,,YES
ALLEGHENY,1260301,CRAFTON 03 01,1260301-1,CRAFTON COMMUNITY CENTER SIDE ENT ELEV 2ND F,140,,BRADFORD,AVE,,PITTSBURGH,PA,15205,,,,YES
ALLEGHENY,1260302,CRAFTON 03 02,1260302-1,HAWTHORNE AVE PRESBYTERIAN CHURCH SUN SCH RM,90,,HAWTHORNE,AVE,,PITTSBURGH,PA,15205,,,,YES
ALLEGHENY,1270100,CRESCENT 01 00,1270100-1,CRESCENT TOWNSHIP BUILDING,225,,SPRING RUN,RD,,CRESCENT,PA,15046,,,,YES
ALLEGHENY,1270200,CRESCENT 02 00,1270200-1,CRESCENT TOWNSHIP BUILDING,225,,SPRING RUN,RD,,CRESCENT,PA,15046,,,,YES
ALLEGHENY,1280001,DORMONT 00 01,1280001-1,DORMONT POOL / THOMAS R. LLOYD RECREATION CENTER,1801,,DORMONT,AVE,,PITTSBURGH,PA,15216,,,,YES
ALLEGHENY,1280002,DORMONT 00 02,1280002-1,MT LEBANON UNITED METHODIST - ASBURY CENTER,3319,W,LIBERTY,AVE,,PITTSBURGH,PA,15216,,,,YES
ALLEGHENY,1280003,DORMONT 00 03,1280003-1,NORTHWAY CHRISTIAN COMMUNITY CHURCH RM 101,2865,,ESPY,AVE,,PITTSBURGH,PA,15216,,,,YES
ALLEGHENY,1280004,DORMONT 00 04,1280004-1,DORMONT POOL / THOMAS R. LLOYD RECREATION CENTER,1801,,DORMONT,AVE,,PITTSBURGH,PA,15216,,,,YES
ALLEGHENY,1280005,DORMONT 00 05,1280005-1,NORTHWAY CHRISTIAN COMMUNITY CHURCH RM101,2865,,ESPY,AVE,,PITTSBURGH,PA,15216,,,,YES
ALLEGHENY,1280006,DORMONT 00 06,1280006-1,DORMONT POOL / THOMAS R. LLOYD RECREATION CENTER,1801,,DORMONT,AVE,,PITTSBURGH,PA,15216,,,,YES
ALLEGHENY,1280007,DORMONT 00 07,1280007-1,MT LEBANON UNITED METHODIST - ASBURY CENTER,3319,W,LIBERTY,AVE,,PITTSBURGH,PA,15216,,,,YES
ALLEGHENY,1280008,DORMONT 00 08,1280008-1,MT LEBANON UNITED METHODIST - ASBURY CENTER,3319,W,LIBERTY,AVE,,PITTSBURGH,PA,15216,,,,YES
ALLEGHENY,1280009,DORMONT 00 09,1280009-1,DORMONT ELEMENTARY SCHOOL,3200,,ANNAPOLIS,AVE,,PITTSBURGH,PA,15216,,,,YES
ALLEGHENY,1280010,DORMONT 00 10,1280010-1,DORMONT ELEMENTARY SCHOOL,3200,,ANNAPOLIS,AVE,,PITTSBURGH,PA,15216,,,,YES
ALLEGHENY,1290001,DRAVOSBURG 00 01,1290001-1,DRAVOSBURG MUNICIPAL BLDG COUNCIL CHAMBERS,226,,MAPLE,AVE,,DRAVOSBURG,PA,15034,,,,YES
ALLEGHENY,1290002,DRAVOSBURG 00 02,1290002-1,DRAVOSBURG MUNICIPAL BLDG.,226,,MAPLE,AVE,,DRAVOSBURG,PA,15034,,,,YES
ALLEGHENY,1290003,DRAVOSBURG 00 03,1290003-1,DRAVOSBURG HOUSING ASSOCIATION SOCIAL ROOM,42,,SCOTT,DR,,DRAVOSBURG,PA,15034,,,,YES
ALLEGHENY,1300101,DUQUESNE 01 01,1300101-1,MASONIC HALL,1200,,CLONMEL,ST,,DUQUESNE,PA,15110,,,,YES
ALLEGHENY,1300102,DUQUESNE 01 02,1300102-1,MASONIC HALL,1200,,CLONMEL,ST,,DUQUESNE,PA,15110,,,,YES
ALLEGHENY,1300103,DUQUESNE 01 03,1300103-1,HARRY S. TRUMAN TOWERS,25,,2nd,ST,N,DUQUESNE,PA,15110,,,,YES
ALLEGHENY,1300104,DUQUESNE 01 04,1300104-1,ST THOMAS THE APOSTLE (HOLY NAME) - CHURCH HALL,32,S,FIRST,ST,,DUQUESNE,PA,15110,,,,YES
ALLEGHENY,1300201,DUQUESNE 02 01,1300201-1,HARRY S. TRUMAN TOWERS,25,,2nd,ST,N,DUQUESNE,PA,15110,,,,YES
ALLEGHENY,1300202,DUQUESNE 02 02,1300202-1,ST THOMAS THE APOSTLE (HOLY NAME) - CHURCH HALL,32,S,FIRST,ST,,DUQUESNE,PA,15110,,,,YES
ALLEGHENY,1300203,DUQUESNE 02 03,1300203-1,ST THOMAS THE APOSTLE (HOLY NAME) - CHURCH HALL,32,S,1ST,ST,,DUQUESNE,PA,15110,,,,YES
ALLEGHENY,1300301,DUQUESNE 03 01,1300301-1,ST PETER & PAUL BYZANTINE SOCIAL HALL,701,,FOSTER,AVE,,DUQUESNE,PA,15110,,,,YES
ALLEGHENY,1300302,DUQUESNE 03 02,1300302-1,MACEDONIA BAPTIST CHURCH 1ST FLOOR,17,,COCHRAN,ST,,DUQUESNE,PA,15110,,,,YES
ALLEGHENY,1300303,DUQUESNE 03 03,1300303-1,ST PETER & PAUL BYZANTINE CHURCH SOCIAL HALL,701,,FOSTER,AVE,,DUQUESNE,PA,15110,,,,YES
ALLEGHENY,1310100,EAST DEER 01 00,1310100-1,EAST DEER MUNICIPAL BUILDING,927,,FREEPORT,RD,,TARENTUM,PA,15030,,,,YES
ALLEGHENY,1310200,EAST DEER 02 00,1310200-1,HOLY FAMILY PARISH SOCIAL HALL,787,,FREEPORT,RD,,CREIGHTON,PA,15030,,,,YES
ALLEGHENY,1320001,E MCKEESPORT 00 01,1320001-1,UNITED VOLUNTEER FIRE &  RESCUE,611,,BROADWAY,ST,,EAST MC KEESPORT,PA,15035,,,,YES
ALLEGHENY,1320002,E MCKEESPORT 00 02,1320002-1,EAST MCKEESPORT SENIOR CITIZEN COMMUNITY CENTER,539,,CHICORA,ST,,MCKEESPORT,PA,15035,1ST FLOOR,,4128242531,YES
ALLEGHENY,1320003,E MCKEESPORT 00 03,1320003-1,EAST MCKEESPORT SENIOR CITIZEN COMMUNITY CENTER,539,,CHICORA,ST,,MCKEESPORT,PA,15035,,,,YES
ALLEGHENY,1330100,E PITTSBURGH 01 00,1330100-1,AMERICAN LEGION POST #527,401,,DRAPER,ST,,E PITTSBURGH,PA,15112,,,,YES
ALLEGHENY,1330200,E PITTSBURGH 02 00,1330200-1,AMERICAN LEGION POST #527,401,,DRAPER,ST,,E PITTSBURGH,PA,15112,,,,YES
ALLEGHENY,1330300,E PITTSBURGH 03 00,1330300-1,AMERICAN LEGION POST #527,401,,DRAPER,ST,,E PITTSBURGH,PA,15112,,,,YES
ALLEGHENY,1340001,EDGEWOOD 00 01,1340001-1,EDGEWOOD PRIMARY SCHOOL - REAR ENTRANCE,241,,MAPLE,AVE,,PITTSBURGH,PA,15218,,,,YES
ALLEGHENY,1340002,EDGEWOOD 00 02,1340002-1,EDGEWOOD BOROUGH BUILDING,2,,RACE,ST,,PITTSBURGH,PA,15218,,,,YES
ALLEGHENY,1340003,EDGEWOOD 00 03,1340003-1,EDGEWOOD BOROUGH BUILDING,2,,RACE,ST,,PITTSBURGH,PA,15218,,,,YES
ALLEGHENY,1350001,EDGEWORTH 00 01,1350001-1,EDGEWORTH ELEMENTARY SCHOOL,200,,MEADOW,LN,,SEWICKLEY,PA,15143,,,,YES
ALLEGHENY,1350002,EDGEWORTH 00 02,1350002-1,EDGEWORTH ELEMENTARY SCHOOL,200,,MEADOW,LN,,SEWICKLEY,PA,15143,,,,YES
ALLEGHENY,1360001,ELIZABETH BR 00 01,1360001-1,ELIZABETH BOROUGH VOLUNTEER SOCIAL HALL,107,,MARKET,ST,,ELIZABETH,PA,15037,,,,YES
ALLEGHENY,1370101,ELIZABETH TP 01 01,1370101-1,CENTRAL HIGHLANDS COMMUNITY UNITED METHODIST CHURC,100,,TIMOTHY,DR,,ELIZABETH,PA,15037,,,,YES
ALLEGHENY,1370102,ELIZABETH TP 01 02,1370102-1,ELIZABETH FORWARD MIDDLE SCHOOL,401,,ROCK RUN,,,ELIZABETH,PA,15037,,,,YES
ALLEGHENY,1370200,ELIZABETH TP 02 00,1370200-1,GREENOCK ELEMENTARY,1101,,GREENOCK BUENA VISTA,RD,,ELIZABETH,PA,15135,,,,YES
ALLEGHENY,1370300,ELIZABETH TP 03 00,1370300-1,BUENA VISTA VOL FIRE CO,3333,,FIRE STATION,ST,,ELIZABETH,PA,15018,,,,YES
ALLEGHENY,1370401,ELIZABETH TP 04 01,1370401-1,ELIZABETH TOWNSHIP COMMUNITY CENTER - BLDG 1,429,,DUNCAN STATION,RD,,ELIZABETH,PA,15135,,,,YES
ALLEGHENY,1370402,ELIZABETH TP 04 02,1370402-1,ELIZABETH TOWNSHIP COMMUNITY CENTER - BLDG 1,429,,DUNCAN STATION,RD,,PITTSBURGH,PA,15135,,,,YES
ALLEGHENY,1370501,ELIZABETH TP 05 01,1370501-1,BOSTON VOL FIRE CO,6001,,SMITHFIELD,ST,,ELIZABETH,PA,15135,,,,YES
ALLEGHENY,1370502,ELIZABETH TP 05 02,1370502-1,GREENOCK FIRE HALL,1002,,GREENOCK BUENA VISTA,RD,,ELIZABETH,PA,15135,,,,YES
ALLEGHENY,1370601,ELIZABETH TP 06 01,1370601-1,ELIZABETH FORWARD HIGH SCHOOL,1000,,WEIGLES HILL,RD,,ELIZABETH,PA,15037,,,,YES
ALLEGHENY,1370602,ELIZABETH TP 06 02,1370602-1,BLYTHEDALE VFD,1799,,BLYTHEDALE,RD,,ELIZABETH,PA,15018,,,,YES
ALLEGHENY,1370700,ELIZABETH TWP 07 00,1370700-1,BLAINE HILL VOL FIRE CO,409,,OXFORD,AVE,,ELIZABETH,PA,15037,,,,YES
ALLEGHENY,1380001,EMSWORTH 00 01,1380001-1,ST JAMES LUTHERAN CHURCH - EDUCATIONAL ROOM,28,,PITTSBURGH,ST,,PITTSBURGH,PA,15202,,,,YES
ALLEGHENY,1380002,EMSWORTH 00 02,1380002-1,ST JAMES LUTHERAN CHURCH - EDUCATIONAL ROOM,28,,PITTSBURGH,ST,,PITTSBURGH,PA,15202,,,,YES
ALLEGHENY,1390100,ETNA 01 00,1390100-1,CALVERT MEMORIAL PRESBYTERIAN CHURCH,94,,LOCUST,ST,,PITTSBURGH,PA,15223,,,,YES
ALLEGHENY,1390200,ETNA 02 00,1390200-1,ALL SAINTS CHURCH ACTIVITY BUILDING,19,,WILSON,ST,,PITTSBURGH,PA,15223,,,,YES
ALLEGHENY,1390300,ETNA 03 00,1390300-1,ALL SAINTS CHURCH ACTIVITY BUILDING,19,,WILSON,ST,,PITTSBURGH,PA,15223,,,,YES
ALLEGHENY,1400001,FAWN 00 01,1400001-1,FAWN MUNICIPAL BUILDING 1ST FLOOR,3054,,HOWES RUN,RD,,TARENTUM,PA,15084,,,,YES
ALLEGHENY,1400002,FAWN 00 02,1400002-1,FAWN MUNICIPAL BUILDING,3054,,HOWES RUN,RD,,TARENTUM,PA,15084,,,,YES
ALLEGHENY,1410001,FINDLAY 00 01,1410001-1,FINDLAY TOWNSHIP MUNI BLDG,1271,,US ROUTE 30,ST,,IMPERIAL,PA,15026,,,,YES
ALLEGHENY,1410002,FINDLAY 00 02,1410002-1,FINDLAY TOWNSHIP ACTIVITY CTR,310,,MAIN,ST,,IMPERIAL,PA,15126,,,,YES
ALLEGHENY,1410003,FINDLAY 00 03,1410003-1,IMPERIAL VOL FIRE CO.,487,,ATEN,RD,,IMPERIAL,PA,15108,,,,YES
ALLEGHENY,1420001,FOREST HILLS 00 01,1420001-1,FOREST HILLS PRESBYTERIAN CHURCH,1840,,ARDMORE,BLVD,,PITTSBURGH,PA,15221,,,,YES
ALLEGHENY,1420002,FOREST HILLS 00 02,1420002-1,SWIMMING POOL LODGE,400,,BRADDOCK,RD,,PITTSBURGH,PA,15221,,,,YES
ALLEGHENY,1420003,FOREST HILLS 00 03,1420003-1,HOPE LUTHERAN CHURCH,353,,RIDGE,AVE,,PITTSBURGH,PA,15221,,,,YES
ALLEGHENY,1420004,FOREST HILLS 00 04,1420004-1,FOREST HILLS WESTINGHOUSE LODGE,700,,BARCLAY,AVE,,PITSBURGH,PA,15221,,,,YES
ALLEGHENY,1420005,FOREST HILLS 00 05,1420005-1,CHRIST LUTHERAN CHURCH AND SCHOOL,400,,BARCLAY,AVE,,PITTSBURGH,PA,15221,,,,YES
ALLEGHENY,1420006,FOREST HILLS 00 06,1420006-1,FOREST HILLS PRESBYTERIAN CHURCH,1840,,ARDMORE,BLVD,,PITTSBURGH,PA,15221,,,,YES
ALLEGHENY,1420007,FOREST HILLS 00 07,1420007-1,FOREST HILLS V.F.D.,2067,,ARDMORE,BLVD,,PITTSBURGH,PA,15221,,,,YES
ALLEGHENY,1420008,FOREST HILLS 00 08,1420008-1,HOPE LUTHERAN CHURCH,353,,RIDGE,AVE,,PITTSBURGH,PA,15221,,,,YES
ALLEGHENY,1430001,FORWARD 00 01,1430001-1,GALLATIN SUNNYSIDE VFD,3325,,RAINBOW RUN,RD,,ELIZABETH,PA,15063,,,,YES
ALLEGHENY,1430002,FORWARD 00 02,1430002-1,FORWARD TOWNSHIP VOLUNTEER FIRE DEPARTMENT,9019,,ROBERTS HOLLOW,RD,,ELIZABETH,PA,15037,,,,YES
ALLEGHENY,1430003,FORWARD 00 03,1430003-1,GALLATIN SUNNYSIDE VFD,3325,,RAINBOW RUN,RD,,ELIZABETH,PA,15063,,,,YES
ALLEGHENY,1430004,FORWARD 00 04,1430004-1,FORWARD TOWNSHIP VOLUNTEER FIRE DEPARTMENT,9019,,ROBERTS HOLLOW,RD,,ELIZABETH,PA,15037,,,,YES
ALLEGHENY,1440001,FOX CHAPEL 00 01,1440001-1,COOPER-SIEGEL COMMUNITY LIBRARY PROGRAM RM R ENT,403,,FOX CHAPEL,RD,,PITTSBURGH,PA,15238,,,,YES
ALLEGHENY,1440002,FOX CHAPEL 00 02,1440002-1,CHRIST CHURCH OF FOX CHAPEL,410,,CHRIST CHURCH,LN,,PITTSBURGH,PA,15238,,,,YES
ALLEGHENY,1440003,FOX CHAPEL 00 03,1440003-1,FOX CHAPEL PRESBYTERIAN CHURCH,384,,FOX CHAPEL,RD,,PITTSBURGH,PA,15238,,,,YES
ALLEGHENY,1440004,FOX CHAPEL 00 04,1440004-1,FAITH UNITED METHODIST CHURCH OF FOX CHAPEL,261,,WEST CHAPEL RIDGE,RD,W,PITTSBURGH,PA,15238,,,,YES
ALLEGHENY,1440005,FOX CHAPEL 00 05,1440005-1,FOX CHAPEL PRESBYTERIAN CHURCH,384,,FOX CHAPEL,RD,,PITTSBURGH,PA,15238,,,,YES
ALLEGHENY,1450101,FRANKLIN PK 01 01,1450101-1,FRANKLIN PARK BAPTIST CHURCH,2470,,NICHOLSON,RD,,SEWICKLEY,PA,15143,,,,YES
ALLEGHENY,1450102,FRANKLIN PK 01 02,1450102-1,ORCHARD HILL CHURCH,2551,,BRANDT SCHOOL,RD,,PITTSBURGH,PA,15090,,,,YES
ALLEGHENY,1450103,FRANKLIN PK 01 03,1450103-1,ORCHARD HILL CHURCH,2551,,BRANDT SCHOOL,RD,,PITTSBURGH,PA,15090,,,,YES
ALLEGHENY,1450201,FRANKLIN PK 02 01,1450201-1,ST BRENDAN'S EPISCOPAL CHURCH,2365,,MCALEER,RD,,PITTSBURGH,PA,15143,,,,YES
ALLEGHENY,1450202,FRANKLIN PK 02 02,1450202-1,INGOMAR MIDDLE SCHOOL,1521,,INGOMAR HEIGHTS,RD,,PITTSBURGH,PA,15237,,,,YES
ALLEGHENY,1450203,FRANKLIN PK 02 03,1450203-1,LIFEPOINTE ALLIANCE CHURCH,2298,,ROCHESTER,RD,,PITTSBURGH,PA,15237,,,,YES
ALLEGHENY,1450301,FRANKLIN PK 03 01,1450301-1,TRINITY EVANGELICAL LUTHERAN CHURCH,2500,,BRANDT SCHOOL,RD,,PITTSBURGH,PA,15090,,,,YES
ALLEGHENY,1450302,FRANKLIN PK 03 02,1450302-1,FRANKLIN PARK MUNICIPAL BUILDING,2344,W,INGOMAR,RD,,PITTSBURGH,PA,15237,,,,YES
ALLEGHENY,1450303,FRANKLIN PK 03 03,1450303-1,INGOMAR MIDDLE SCHOOL,1521,,INGOMAR HEIGHTS,RD,,PITTSBURGH,PA,15237,,,,YES
ALLEGHENY,1460001,FRAZER 00 01,1460001-1,FRAZER # 1 V.F.D.,2020,,BAKERSTOWN,RD,,TARENTUM,PA,15084,,,,YES
ALLEGHENY,1470001,GLASSPORT 00 01,1470001-1,GLASSPORT MUNICIPAL BUILDING,440,,MONONGAHELA,AVE,,GLASSPORT,PA,15045,,,,YES
ALLEGHENY,1470002,GLASSPORT 00 02,1470002-1,GLASSPORT MUNICIPAL BUILDING,440,,MONONGAHELA,AVE,,GLASSPORT,PA,15045,,,,YES
ALLEGHENY,1470003,GLASSPORT 00 03,1470003-1,GLASSPORT SENIOR CITIZEN CENTER,544,,MONONGAHELA,AVE,,GLASSPORT,PA,15045,,,,YES
ALLEGHENY,1470004,GLASSPORT 00 04,1470004-1,CLUB 22 BANQUET HALL,528,,MONONGAHELA,AVE,,GLASSPORT,PA,15045,,,412,YES
ALLEGHENY,1470005,GLASSPORT 00 05,1470005-1,RIVER CITY CHURCH,210,,5TH,ST,,GLASSPORT,PA,15045,,,,YES
ALLEGHENY,1470006,GLASSPORT 00 06,1470006-1,CLUB 22 BANQUET HALL,528,,MONONGAHELA,AVE,,GLASSPORT,PA,15045,,,412,YES
ALLEGHENY,1480001,GLENFIELD 00 01,1480001-1,GLENFIELD PARK BUILDING,315,,DAWSON,AVE,,SEWICKLEY,PA,15143,,,,YES
ALLEGHENY,1490001,GREENTREE 00 01,1490001-1,GREEN TREE FIRE HALL,825,,POPLAR,ST,,PITTSBURGH,PA,15220,,,,YES
ALLEGHENY,1490002,GREENTREE 00 02,1490002-1,GREEN TREE MUNICIPAL BLDG.,10,,WEST MANILLA,AVE,,PITTSBURGH,PA,15220,,,,YES
ALLEGHENY,1490003,GREENTREE 00 03,1490003-1,GREEN TREE MUNICIPAL BLDG.,10,W,MANILLA,AVE,,PITTSBURGH,PA,15220,,,,YES
ALLEGHENY,1490004,GREENTREE 00 04,1490004-1,FRED AIKEN ELEMENTARY SCHOOL,881,,GREENTREE,RD,,PITTSBURGH,PA,15220,,,,YES
ALLEGHENY,1500001,HAMPTON 00 01,1500001-1,ST URSULA CHURCH HALL,3937,,KIRK,RD,,ALLISON PARK,PA,15101,,,,YES
ALLEGHENY,1500002,HAMPTON 00 02,1500002-1,HAMPTON PRESBYTERIAN CHURCH GYM,2942,,EAST HARDIES,RD,,ALLISON PARK,PA,15044,,,,YES
ALLEGHENY,1500003,HAMPTON 00 03,1500003-1,ST CATHERINE OF SWEDEN,2554,,WILDWOOD,RD,,ALLISON PARK,PA,15101,,,,YES
ALLEGHENY,1500004,HAMPTON 00 04,1500004-1,ST URSULA CHURCH HALL,3937,,KIRK,RD,,ALLISON PARK,PA,15101,,,,YES
ALLEGHENY,1500005,HAMPTON 00 05,1500005-1,ST PAUL'S UNITED METHODIST,1965,,FERGUSON,RD,,ALLISON PARK,PA,15101,,,412,YES
