OBJECTID,PERMANENT_IDENTIFIER,SOURCE_FEATUREID,SOURCE_DATASETID,SOURCE_DATADESC,SOURCE_ORIGINATOR,Data_Security,Distribution_Policy,LOADDATE,FType,FCode,NAME,IsLandmark,PointLocationType,AdminType,ADDRESSBUILDINGNAME,ADDRESS,CITY,STATE,ZIPCODE,GNIS_ID,FOOT_ID,COMPLEX_ID,GLOBALID,x,y
1374495,d009f16e-9e5b-4a95-9bae-99b99baab855,,8f45d702-17e4-41c3-b797-5975d48a9f0a,740 TNMC Update 8/25/2019,U.S. Geological Survey,0,E4,8/25/2019 5:52:28 PM,740,74036,Oswego County Correctional Facility,2,1,0,,39 Churchill Road,Oswego,NY,13126,,,,8d25cf43-9575-4a83-9dd2-cb54a61b71f3,-76.4799011631344,43.4319075971455
1374496,27b9aa7c-71b4-4a57-8107-0dd8b50ccee5,,8f45d702-17e4-41c3-b797-5975d48a9f0a,740 TNMC Update 8/25/2019,U.S. Geological Survey,0,E4,8/25/2019 6:32:44 PM,740,74036,Oneida County Correctional Facility,2,1,0,,6075 Judd Road,Oriskany,NY,13424,,,,ed8e5748-3b0d-467a-9f12-2dffbc4e6a3e,-75.3775107966859,43.1555835570652
1374511,b6c93f09-01fe-4bf6-ace7-870ec63e20de,,8f45d702-17e4-41c3-b797-5975d48a9f0a,740 TNMC Update 8/25/2019,U.S. Geological Survey,0,E4,8/25/2019 5:29:21 PM,740,74036,Chatauqua County Correctional Facility,2,1,0,,15 E Chautauqua Street,Mayville,NY,14757,,,,3542b689-819c-4a5b-8bc2-5a8448ea7d67,-79.5031588044558,42.2544840638676
1374513,54bb5ee7-0afc-42bc-b2e6-6a085af85c7d,,8f45d702-17e4-41c3-b797-5975d48a9f0a,740 TNMC Update 8/25/2019,U.S. Geological Survey,0,E4,8/25/2019 5:01:10 PM,740,74036,Dutchess County Correctional Facility,2,1,0,,150 North Hamilton Street,Poughkeepsie,NY,12601,,,,c8ac84f7-0569-47bb-ac2d-ed6f69327afb,-73.9214045683386,41.7109986420541
1374514,38dfed27-263b-4cad-9ff1-4ce2eb09a88e,,8f45d702-17e4-41c3-b797-5975d48a9f0a,740 TNMC Update 8/25/2019,U.S. Geological Survey,0,E4,8/25/2019 6:09:31 PM,740,74036,Wayne County Correctional Facility,2,1,0,,7376 State Route 31,Lyons,NY,14489,,,,3f66fb10-800e-4b44-87b3-19a88e28b47c,-77.0320910322067,43.0668433468242
1374527,9dfc971e-0957-48e3-b879-b0ed07f38f23,,8f45d702-17e4-41c3-b797-5975d48a9f0a,740 TNMC Update 8/25/2019,U.S. Geological Survey,0,E4,8/25/2019 6:02:58 PM,740,74036,Seneca County Correctional Facility,2,1,0,,6150 State Route 96,Romulus,NY,14541,,,,dc03730f-0f7e-422b-bf80-1a55f4876715,-76.8312873685926,42.7233408582473
1374549,082f242c-70aa-42e1-914e-5174239c7a63,,8f45d702-17e4-41c3-b797-5975d48a9f0a,740 TNMC Update 8/25/2019,U.S. Geological Survey,0,E4,8/25/2019 4:58:23 PM,740,74036,Ulster County Correctional Facility,2,1,0,,380 Boulevard,Kingston,NY,12401,,,,83995efd-ef62-4e0c-85a2-88259d21ae86,-74.0163788553996,41.9124553098674
1374552,ab67ee54-8405-45f3-a11f-1b43f04edd86,,8f45d702-17e4-41c3-b797-5975d48a9f0a,740 TNMC Update 8/25/2019,U.S. Geological Survey,0,E4,8/25/2019 5:07:04 PM,740,74036,Washington County Correctional Facility,2,1,0,,399 Broadway,Fort Edward,NY,12828,,,,a78f7bad-1948-4616-83bd-eca95421a049,-73.5893884904907,43.2894825627499
1374553,cc8b7e14-6b00-4e3d-b48b-59fbeb6b5711,,b8d14b49-cf0e-409f-9d4b-b810c0d50624,740 TNMC Update 5/16/2020,U.S. Geological Survey,0,E4,5/16/2020 10:17:58 AM,740,74036,Saint Lawrence Correctional Facility,2,1,0,,17 Commerce Lane,Canton,NY,13617,,,,b05c5921-9f5f-40e5-a4a1-cd280b6d0ca5,-75.1817990000367,44.5881760002378
1374571,71ad924e-e74d-4b41-9c68-195f182ce77e,,8f45d702-17e4-41c3-b797-5975d48a9f0a,740 TNMC Update 8/25/2019,U.S. Geological Survey,0,E4,8/25/2019 4:52:50 PM,740,74036,Sullivan County Correctional Facility,2,1,0,,4 Bushnell Avenue,Monticello,NY,12701,,,,d0fbf1dd-32d8-49f1-a85e-bbbca9846e86,-74.6842596211619,41.6557595154272
1374572,6f0f4224-9edd-4639-aa6d-1eb9709d6b84,,8f45d702-17e4-41c3-b797-5975d48a9f0a,740 TNMC Update 8/25/2019,U.S. Geological Survey,0,E4,8/25/2019 6:13:55 PM,740,74036,Orleans County Penitentiary,2,1,0,,26 South Platt Street,Albian,NY,14411,,,,40525870-2c6a-48c3-b2b4-6cc8eda5c04d,-78.1924790781432,43.245639593061
1375081,35d714cb-9149-481f-87fd-15b47792e8d7,,1305581c-3362-4ced-9a71-a075cb53303d,740 TNMC Update 8/28/2019,U.S. Geological Survey,0,E4,8/28/2019 7:14:26 PM,740,74036,Jamesville Correctional Facility,2,1,0,,6660 East Seneca Turnpike,Jamesville,NY,13078,,,,e56c544b-b87b-47de-a210-66278b1174f1,-76.0613107741105,42.9882939285319
1375106,0b32539b-13f8-4bcc-be4e-65b7e96c9416,,16c94b48-71f1-4584-b2e6-67fc613eee19,740 TNMC Update 1/14/2022,U.S. Geological Survey,0,E4,1/14/2022 3:32:11 PM,740,74036,Cayuga County Jail,2,1,0,,7445 County House Road,Auburn,NY,13021,,,,836e0e9f-80f1-445d-a61d-64637d0475fe,-76.5438079927381,42.979986109652
1375126,d5b328d8-c88b-4aaa-b948-ca54e106bfd1,,c349db37-ad33-49db-bdf8-39395be3d624,740 TNMC Update 1/26/2022,U.S. Geological Survey,0,E4,1/26/2022 7:04:07 PM,740,74036,Clinton County Correctional Facility,2,1,0,,25 McCarthy Drive,Plattsburgh,NY,12901,,,,e68db120-a932-44a2-8150-066f1593f036,-73.4672049997064,44.7206059994622
1375158,d0858861-48fc-4e44-9f0d-4edcc79b774a,,b5ce0663-b3e2-4c0b-ab21-8c01526f6244,740 TNMC Update 8/29/2019,U.S. Geological Survey,0,E4,8/29/2019 3:32:54 PM,740,74036,Otsego County Correctional Facility,2,1,0,,172 County Highway 33 West,Cooperstown,NY,13326,,,,7c0f79a2-d529-4bb7-8276-1bef8bda31f1,-74.9501920007939,42.6523150007674
1375968,a00e75dc-0ff8-4dc2-8365-89c1a5a9ce1b,,a754d1e6-f280-4eee-8f49-da38ad205f07,740 TNMC Update 9/17/2019,U.S. Geological Survey,0,E4,9/17/2019 8:11:31 PM,740,74036,Pulaski County Detention Center,2,1,0,,1026 Shawnee College Road,Ullin,IL,62992,,,,53f33a2d-e525-446d-a4a8-87a78510adf8,-89.1641159999839,37.2689639995346
1376005,b8e712d2-f39a-4c0e-bcce-232549b07a64,,1171f17d-7d06-4036-9e79-f6feb092fec0,740 TNMC Update 10/10/2019,U.S. Geological Survey,0,E4,10/10/2019 5:49:14 PM,740,74036,Navajo Nation Judicial Complex,2,1,0,,240 South Main Street,Tuba City,AZ,86045,,,,7b555638-ccd0-4c27-a26a-ebfa12b56153,-111.23652532528,36.127955786784
1376006,b5464edc-0b67-4668-8ebc-5618dcaf1dcb,,dee136ed-3d0c-4afe-b7bc-cac05f81b49d,740 TNMC Update 10/8/2019,U.S. Geological Survey,0,E4,10/8/2019 10:31:06 PM,740,74036,Western Navajo Juvenile Detention Center,2,1,0,,900 North Main Street,Tuba City,AZ,86045,,,,0d1adae4-0b56-4632-bf60-227495a582a1,-111.232607959858,36.1243940809227
1376854,15e6070d-3e03-4cdd-a64e-737e7f7559eb,,369054ab-7646-4c6b-8848-a4086edc14d7,740 TNMC Update 10/17/2019,U.S. Geological Survey,0,E4,10/17/2019 7:16:28 PM,740,74036,Cedar Creek Corrections Center,2,1,0,,12200 Bordeaux Road,Littlerock,WA,98556,,,,d18ba703-740e-4c36-973f-d6d35d6b388b,-123.142024999966,46.8842480002207
1377194,03ba1ca4-7752-45e3-8898-e7b270c7eaee,,43777450-ac88-4d7d-97d4-aa450b5ab252,740 TNMC Update 11/4/2019,U.S. Geological Survey,0,E4,11/4/2019 6:56:57 PM,740,74036,Mecklenburg County Detention Facility North,2,1,,,5235 Spector Drive,Charlotte,NC,28269,,,,9475fe2e-6bc9-4805-a117-47000066d687,-80.8457263919376,35.3150201362157
1377201,86b16a4b-a3c3-49ae-992b-87bad69e8754,,43777450-ac88-4d7d-97d4-aa450b5ab252,740 TNMC Update 11/4/2019,U.S. Geological Survey,0,E4,11/4/2019 6:59:29 PM,740,74036,Mecklenburg County Detention Facility Central,2,1,,,801 East 4th Street,Charlotte,NC,28202,,,,341c23a3-bbc2-49d2-aca0-6b45f4b3229c,-80.8359643301883,35.2203452986695
1377324,e7a81865-2238-49a0-9725-5f4fd44bbe9d,,96576438-b453-407e-b5cb-81798e6bbfe5,740 TNMC Update 1/15/2023,U.S. Geological Survey,0,E4,1/15/2023 5:15:07 PM,740,74036,Montgomery County Correctional Facility,2,1,,,60 Eagleville Road,Eagleville,PA,19403,,,,f99a87f9-3e1c-4b5b-b7dc-ac372f847546,-75.4235239995646,40.1587220003088
1379005,eaab2229-a4b4-46bb-bca0-40004f6133ca,,c645c9cf-b864-423e-89a1-e1f7a79a632c,740 TNMC Update 12/20/2019,U.S. Geological Survey,0,E4,12/20/2019 12:31:56 AM,740,74036,St Lucie Regional Juvenile Detention Center,2,1,,,1301 Bell Ave,Fort Pierce,FL,34982,,,,3d2ba5be-3dd3-4792-b67a-af0757f9e319,-80.3372085204182,27.3948027780267
1379363,8fc1445e-8a72-4926-a3a2-3b9b4859a63a,,68945e09-e076-4627-86a3-4f855331329b,740 TNMC Update 5/19/2020,U.S. Geological Survey,0,E4,5/19/2020 7:28:46 PM,740,74036,Mohave County Juvenile Detention Facility,2,1,,,300 West Andy Devine Avenue,Kingman,AZ,86401,,,,550350d0-fa66-4135-9860-a401dc0150fc,-114.060921999456,35.1887810000308
1379856,81a92210-3b03-4862-aa5c-2a8deae34425,,310b3a80-5510-40ca-a43a-850fd98485ea,740 TNMC Update 1/14/2020,U.S. Geological Survey,0,E4,1/14/2020 9:51:13 PM,740,74036,Carrol County Jail,2,1,,,1000 Newnan Road,Carrolton,GA,30116,,,,c7231c6b-17f1-448f-9249-12b85952d388,-85.0473960764874,33.5690489120195
1380033,1594f172-11ec-4c68-965e-fb9ad672c607,,abfa817d-0411-4e7f-8857-720c6dfdbfaf,740 TNMC Update 1/17/2020,U.S. Geological Survey,0,E4,1/17/2020 4:10:40 PM,740,74036,Avondale Estates City Jail,2,1,,,21 North Avondale Plaza,Avondale Estates,GA,30003,,,,c0764139-29de-4727-a29b-a687aa679b77,-84.2666333538944,33.7764051051418
1380382,ff704613-57aa-4c1a-9f1e-9021a269a601,,82ced738-7eb3-4942-82e8-fa24885bf22d,740 TNMC Update 1/27/2020,U.S. Geological Survey,0,E4,1/27/2020 3:58:14 AM,740,74036,Morgan County Detention Facility,2,1,,,119 Lee St NE,Decatur,AL,35601,,,,273808a9-4b0b-4743-87a9-baa081083154,-86.9872435399505,34.6057931802684
1380483,03430c89-8276-4988-a7a9-08da582efff2,,2eeacd5b-feef-4fe7-816e-ef631013e2b5,740 TNMC Update 9/29/2020,U.S. Geological Survey,0,E4,9/29/2020 2:27:08 PM,740,74036,Franklin County Correctional Center I,2,1,,,370 South Front Street,Columbus,OH,43215,,,,c4bcc20f-47d4-4655-9509-99d7a1504da6,-83.0002279995455,39.9541080006016
1381853,0c9af8a5-c143-4a88-a1c6-5c61f80b28dd,,d831434b-f54d-4eff-902f-4209b65ac9ac,740 TNMC Update 2/21/2020,U.S. Geological Survey,0,E4,2/21/2020 1:59:21 AM,740,74036,Virginia Beach Correctional Center,2,1,,,2371 Court Plaza Dr Number 26,Virginia Beach,VA,23456,,,,e1749338-56d8-48f8-ae10-9f293ba29367,-76.0620442360164,36.7533012233145
1382092,b5fe9ab9-1ba7-47fe-966f-c7c2b6d92e99,,ad6cd365-cde5-4ede-8d98-65a29da99a88,740 TNMC Update 2/26/2020,U.S. Geological Survey,0,E4,2/26/2020 6:44:48 PM,740,74036,Waiawa Correctional Facility,2,1,0,,94 - 560 Kamehameha Hwy,Waipahu,HI,96797,,,,d9b90db6-6153-4abf-b1e1-e6084b646e2b,-157.962833956806,21.4450076031
1382745,c63e3c03-00de-46a1-b1d3-342669df1759,,eafd8fcc-33a9-4e43-a1f5-4b6aa033dc4d,740 TNMC Update 3/15/2020,U.S. Geological Survey,0,E4,3/15/2020 8:52:59 PM,740,74036,Early County Jail,2,1,,,531 East South Boulevard,Blakely,GA,39823,,,,5bda6758-81ae-4166-b6ed-b56e71b1451b,-84.9266499281781,31.3650934827703
1383752,bca4bc0e-a05d-4516-b7ff-2a4bd0271f82,,96690d45-7b4a-40e3-928e-28708a344937,740 TNMC Update 4/8/2020,U.S. Geological Survey,0,E4,4/8/2020 9:22:20 PM,740,74036,San Bernardino County Sheriff Central Detention Center,2,1,0,,630 East Rialto Avenue,San Bernardino,CA,92415,,,,317390fb-9e4e-4630-8cb3-b8662c6f6fc6,-117.273267209557,34.1022549252217
1385931,8c0a0d22-0e94-41b1-bcc5-7cc96652b687,,0ddee8a7-2fef-43d3-9ea8-efa76845d93c,740 TNMC Update 12/15/2020,U.S. Geological Survey,0,E4,12/15/2020 9:16:24 PM,740,74036,Arizona Department of Juvenile Corrections - Detention Center,2,1,0,,2800 West Pinnacle Peak Road,Phoenix,AZ,85027,,,,0ebe65cb-ec77-4759-8e72-58e508b1cd26,-112.118632793246,33.7022842573577
1388016,6a1195e3-0c68-4dd9-9aee-ca3b1bc89ebf,,ed8e87de-c7c6-493d-8792-5564e21cb064,740 TNMC Update 6/2/2020,U.S. Geological Survey,0,E4,6/2/2020 7:58:07 PM,740,74036,Broad River Road Complex Commitment Facility,2,1,0,,4900 Broad River Road,Columbia,SC,29212,,,,7f64feb0-4401-4dc6-ab01-dc91cc4040e5,-81.1151127227547,34.0803712436668
1388222,1e5b886e-33e6-4ff4-9508-f9b2bddfd38b,,62d11057-95f2-4559-87ee-d6eea2d43f53,740 TNMC Update 4/20/2020,U.S. Geological Survey,0,E4,4/20/2020 10:13:44 PM,740,74036,Milledgeville Youth Development Campus,2,1,,,800 North Glynn Street,Milledgeville,GA,31061,,,,a48a7a05-51f1-4216-9df9-a71c5fc6decf,-83.2588094466289,33.0918157014786
1388224,5b280b82-bf82-487e-bbeb-89f05cccba7a,,62d11057-95f2-4559-87ee-d6eea2d43f53,740 TNMC Update 4/20/2020,U.S. Geological Survey,0,E4,4/20/2020 10:07:46 PM,740,74036,Augusta Youth Development Campus,2,1,,,3481 Mike Padgett Highway,Augusta,GA,30906,,,,3726ac59-5362-4eab-acc2-304967f8f7ab,-82.0078995829507,33.3897921501536
1388613,4a0fc20a-1e93-4a4d-9f49-ef77ecbeb095,,62d11057-95f2-4559-87ee-d6eea2d43f53,740 TNMC Update 4/20/2020,U.S. Geological Survey,0,E4,4/20/2020 10:10:02 PM,740,74036,Macon Youth Development Campus,2,1,,,4160 Riggins Mill Road,Macon,GA,31217,,,,fc1a3b89-6cb4-4c7a-9051-dc5417706882,-83.5526293508798,32.8292057390911
1388614,13eb9b2a-037e-454e-9e83-704a7761123d,,62d11057-95f2-4559-87ee-d6eea2d43f53,740 TNMC Update 4/20/2020,U.S. Geological Survey,0,E4,4/20/2020 10:17:19 PM,740,74036,Sumter Youth Development Campus,2,1,0,,300 McMath Mill Road,Americus,GA,31719,,,,4e67ebf7-92d5-4754-b2c6-9207ae562820,-84.2709031522935,32.0721247508141
1389352,0c5c7c96-807f-4f65-874b-274ad63e3e5d,,62d11057-95f2-4559-87ee-d6eea2d43f53,740 TNMC Update 4/20/2020,U.S. Geological Survey,0,E4,4/20/2020 10:15:11 PM,740,74036,Atlanta Youth Development Campus,2,1,,,5651 Stonewall Tell Road,College Park,GA,30349,,,,98d9cc0c-17a5-45da-bb7b-1213aac55ff8,-84.5550942424383,33.6021186563302
1389772,dda8ff47-80ac-4b49-a39b-da4ebb4c48c8,,48c7895c-d25b-4b74-967e-15d74c23d1c7,740 TNMC Update 5/29/2021,U.S. Geological Survey,0,E4,5/29/2021 12:42:29 AM,740,74036,Oneida County Jail,2,1,,,2000 East Winnebago Street,Rhinelander,WI,54501,,,,0c1ae46a-d406-410d-96a9-30097eba092d,-89.3788969747999,45.6487358880178
1390318,f5db61b4-7d8c-4cc1-810d-a4c247dad022,,d7409342-4199-40d4-9b54-8ae74832f96f,740 TNMC Update 3/6/2021,U.S. Geological Survey,0,E4,3/6/2021 3:26:06 PM,740,74036,Tuscaloosa County Juvenile Detention Center,2,1,,,5941 12th Avenue East,Tuscaloosa,AL,35405,,,,d8353f65-b275-4151-927d-6745ce2c64b8,-87.5218740007301,33.1523729999602
1390319,e99ea35d-4154-47ea-a3de-ad83b78f7fe2,,1b2d75f1-675d-469d-b96e-a74781f88432,740 TNMC Update 4/30/2020,U.S. Geological Survey,0,E4,4/30/2020 5:46:52 PM,740,74036,Marion County Jail,2,1,,,W Dallas St,Jefferson,TX,75657,,,,238d0a61-bef1-45de-90b4-fde8df779810,-94.3443958225047,32.7562400800245
1390362,f443fe39-c041-42d6-be91-afa4a10bb24e,,570afab6-540e-439b-85d3-8365180f1290,740 TNMC Update 8/9/2021,U.S. Geological Survey,0,E4,8/9/2021 8:28:50 PM,740,74036,New Hanover County Detention Facility,2,1,,,3950 Juvenile Center Road,Castle Hayne,NC,28429,,,,e3d29fc0-bb10-4c8b-94a2-7477951bdb73,-77.8956413322953,34.3270108245959
1391723,a1f0cde5-d2e7-491f-afdc-c4b3f17113f9,,a6463c33-df69-44d9-be6e-7e0004c71bd1,740 TNMC Update 5/11/2020,U.S. Geological Survey,0,E4,5/11/2020 4:35:10 PM,740,74036,Rains County Jail,2,1,,,313 East North Street,Emory,TX,75440,,,,99b6b34c-8627-4c77-a17b-adf4a152e629,-95.7667237748371,32.8755414921373
1396062,82ea825c-9e8c-46b2-b33f-37ae4546517f,,d6b8849c-bdf3-4cf8-bd82-41f9aaf5470c,740 TNMC Update 6/13/2020,U.S. Geological Survey,0,E4,6/13/2020 4:34:09 PM,740,74036,Wyoming Territorial Prison State Historic Site,2,1,,,975 Snowy Range Road,Laramie,WY,82070,,,,9cee38fe-700e-43f6-8019-8d6c62af29cb,-105.609577524163,41.3124856705581
1398362,5a0c25c9-da3e-4c5e-b043-8d1c71d36b73,,006f3a7b-db45-487a-9f12-90a60c689e59,740 TNMC Update 6/24/2020,U.S. Geological Survey,0,E4,6/24/2020 4:35:33 PM,740,74036,Nome Youth Facility,2,1,,,804 E 4th Ave,Nome,AK,99762,,,,c4ed8581-c97f-436d-a26f-4fcae53300da,-165.385399461265,64.4966659892939
1401898,75aab0dd-322b-4d93-a71b-f048c4958006,,e098633f-e84d-4a60-9371-4aed2b4a450f,740 TNMC Update 7/9/2020,U.S. Geological Survey,0,E4,7/9/2020 7:12:35 PM,740,74036,Clare County Correctional Facility,2,1,,,255 West Main Street,Harrison,MI,48625,,,,de58792a-5e11-4323-a060-454b08c53709,-84.8042417403521,44.0190828443979
1403683,9be747bd-d875-4beb-99b0-5e556a002373,,68c5856d-47e4-471d-91cf-78a7e9fcd8b0,740 TNMC Update 9/22/2020,U.S. Geological Survey,0,E4,9/22/2020 1:51:00 PM,740,74036,Saint Clair County Jail,2,1,0,,1170 Michigan Road,Port Huron,MI,48060,,,,98d82573-22c2-48c2-b753-04734fc8965c,-82.479454991914,42.9421078257315
1403785,8f3da8c3-19fa-4861-bb75-9a169f801e7c,,00a708e5-e5ef-4b07-b423-0d68fc3c9fbf,740 TNMC Update 7/20/2020,U.S. Geological Survey,0,E4,7/20/2020 2:26:02 PM,740,74036,Joliet Treatment Center Correctional Facility,2,1,0,,2848 West McDonough Street,Joliet,IL,60436,,,,f811755f-61a7-455c-8f9b-c64801132740,-88.1526553800869,41.5122315198917
1404298,89636f6b-1b06-4e47-a07f-7f6099c36ad3,,21716d10-1be6-4cc7-bfea-91472049d83e,740 TNMC Update 7/23/2020,U.S. Geological Survey,0,E4,7/23/2020 2:11:00 PM,740,74036,New Hampshire Correctional Facility for Women,2,1,0,,42 Perimeter Road,Concord,NH,03301,2753034,,,0971bc91-dea1-45a0-9d52-7dbd7f62ffca,-71.5602313906408,43.2257869772193
1404515,cda77edd-a35f-4e79-a00e-46fafba75570,,eaed42f0-0413-4099-8c5c-0efd75bbb74d,740 TNMC Update 8/6/2020,U.S. Geological Survey,0,E4,8/6/2020 5:20:10 PM,740,74036,Saint Louis County Jail,2,1,0,,4334 Haines Road,Duluth,MN,55811,,,,cd1805ea-2b9d-42de-8586-58afee7c585b,-92.1725350001143,46.8266759999558
1404581,55cb88ae-3189-4dd9-941a-8a6d31f5d03d,,e136fbca-4a54-4f2f-bafd-aea04d1e10dd,740 TNMC Update 9/21/2020,U.S. Geological Survey,0,E4,9/21/2020 7:58:54 PM,740,74036,Allegan County Corrections Center,2,1,,,640 River Street,Allegan,MI,49010,,,,6afc073c-9498-4d63-ab8f-54342c918d30,-85.8473395817866,42.5416746272982
1404928,dc02566e-1299-4acb-979a-58abd19b45e2,,c68f8e44-d773-4d4c-a4f7-b18b105f2191,740 TNMC Update 8/5/2020,U.S. Geological Survey,0,E4,8/5/2020 1:09:37 AM,740,74036,Newaygo County Jail,2,1,,,1035 East James Street,White Cloud,MI,49349,,,,400631e4-d27a-4810-850d-d97467cacaa4,-85.7750925351974,43.5480970919869
1405623,5300ae4a-db6c-4fde-a143-bb12d8d5bb90,,5d5a4102-e0e0-4645-b634-043784109320,740 TNMC Update 8/19/2020,U.S. Geological Survey,0,E4,8/19/2020 8:10:09 PM,740,74036,Valley View Conservation Camp Number 34 Correctional Facility,2,1,,,3339 County Road 307,Elk Creek,CA,95939,,,,fd5a6f38-7591-4d68-abaa-9de3cbde9e48,-122.722038031381,39.6525572340434
1406101,17dec3cd-15df-4509-9eb2-9994c0ab3194,,efc03f3c-8650-4989-8a6c-d1842858b527,740 TNMC Update 8/24/2020,U.S. Geological Survey,0,E4,8/24/2020 10:57:52 PM,740,74036,Mohave County Jail,2,1,,,501 South Highway 66,Kingman,AZ,86401,,,,4a9bebb1-55cd-478d-ad2a-320832ab1679,-114.064500963499,35.1865598022998
1406394,fc52f1bc-4233-4964-b9c4-bff250ad18da,,7f250080-5dbe-4d32-9675-bfc555887e56,740 TNMC Update 8/27/2020,U.S. Geological Survey,0,E4,8/27/2020 4:42:55 PM,740,74036,Iowa Medical Classification Center Correctional Facility,2,1,,,2700 Coral Ridge Avenue,Coralville,IA,52241,,,,c09bd177-f66f-4e69-bbe8-3387cb8c190b,-91.611073828759,41.7136577732468
1406419,2bfa3b4d-acfa-4f6c-999c-b4682419b21f,,688a1ee2-60ae-42b7-bb79-0d444274f5a4,740 TNMC Update 8/28/2020,U.S. Geological Survey,0,E4,8/28/2020 8:48:08 PM,740,74036,Kayenta Justice Center,2,1,,,100 North Bighouse Boulevard,Kayenta,AZ,86033,,,,b0849e92-d9c0-4718-b539-08f235706ebe,-110.254562000381,36.7144970007559
1407030,14c4e38d-532e-4f2c-8d4d-767a1a167ede,,d291ecee-0e3c-4a0e-a356-80229edb64de,740 TNMC Update 9/3/2020,U.S. Geological Survey,0,E4,9/3/2020 6:52:09 PM,740,74036,Mercer County Correctional Center,2,1,,,1750 River Road,Lambertville,NJ,08530,,,,d0f38b86-d2fa-448d-89f6-aa270da09c3c,-74.9195106240569,40.3296196395388
1407356,053178b1-ea9f-42b7-9ce4-e2011d1caa26,,21506db9-4ead-49d3-b386-bda384b244d1,740 TNMC Update 9/10/2020,U.S. Geological Survey,0,E4,9/10/2020 8:38:33 PM,740,74036,Roscommon County Jail,2,1,,,111 South Second Street,Roscommon,MI,48653,,,,2f3d24a6-9e1d-4919-8fc4-3471e63a9f20,-84.594211578802,44.496413497332
1408501,83ebc757-de5f-412a-9bfc-01957914bfd7,,459c58ff-70c0-4a8b-8ad4-1f755bcfbc45,740 TNMC Update 4/12/2021,U.S. Geological Survey,0,E4,4/12/2021 4:11:08 PM,740,74036,Lee Adjustment Center - Prison,2,1,,,168 Lee Adjustment Center Drive,Beattyville,KY,41311,,,,c9b46426-c4fa-472d-9fb2-2f6c6f4a7363,-83.7057137491923,37.6068626607345
1408664,21cc9fe9-7a2e-4e23-b7e3-6f2c93f4f851,,1717a698-1c68-45d8-8d1c-6ed710de976b,740 TNMC Update 9/30/2020,U.S. Geological Survey,0,E4,9/30/2020 6:51:56 PM,740,74036,Montcalm County Jail,2,1,,,649 North State Street,Stanton,MI,48888,,,,768bca3b-41a0-4020-9b56-716549dc1e5f,-85.0868079775789,43.301750598452
1408967,005f2bd5-1ebf-41d6-9d6b-ec66c39a4e7a,,9036801d-5519-4f5e-96ac-decefba97967,740 TNMC Update 10/19/2022,U.S. Geological Survey,0,E4,10/19/2022 2:53:49 AM,740,74036,Russell County Jail,2,1,,,307 Prentiss Drive,Phenix City,AL,36869,,,,fdb0aa53-ed3b-4cec-94ba-77cab4ddadb6,-85.0195780002195,32.4397739999913
1409201,3c500e5b-a61b-4dee-bfa2-4af13fd0ad5c,,55442b89-f1cd-4098-ae1e-d31f05b732bf,740 TNMC Update 2/15/2021,U.S. Geological Survey,0,E4,2/15/2021 10:13:49 PM,740,74036,Lincoln Parish Detention Center,2,1,,,170 Road Camp Road,Ruston,LA,71270,,,,356bbb30-f78f-4271-a1a2-cff7e4e8e004,-92.6093700004173,32.5604630001407
1409202,a2972322-1144-4a43-8618-fc1e4acdf4f0,,6de4bb77-a0f5-47fa-bcb3-f3af6ca20ce9,740 TNMC Update 10/11/2020,U.S. Geological Survey,0,E4,10/11/2020 3:49:25 PM,740,74036,Webster Parish Jail,2,1,,,1455 Bravo Blvd,Minden,LA,71055,,,,60fcaff9-a527-460c-b356-8aac9cdb38c6,-93.4116860383948,32.5666008660628
1409265,c32f0b2e-eeb2-4c74-957a-891dad65ad49,,b710d3ae-0a4c-4218-b750-e0dd1540ef29,740 TNMC Update 5/18/2021,U.S. Geological Survey,0,E4,5/18/2021 7:09:37 PM,740,74036,Vernon Parish Jail,2,1,0,,1203 South 4th Street,Leesville,LA,71446,,,,657e23c5-c3e2-4285-904e-ae5b1e579c0c,-93.2643797994727,31.1323526816949
1410575,aeca62fe-18e5-43f7-ac5c-b06643050bea,,c8fb6eea-afa0-4639-8dee-bca74ea268dc,740 TNMC Update 11/11/2020,U.S. Geological Survey,0,E4,11/11/2020 4:43:35 PM,740,74036,Brazoria County Juvenile Detention Center,2,1,,,2436 S Grand Boulevard,Pearland,TX,77581,,,,25142dab-0854-409d-9dc6-f251eb1fe598,-95.2839619994375,29.5624920000286
1411705,22da1e67-00e2-4c76-a8c5-25a149b13e10,,12f23c13-9303-4169-8a6d-1b8857e59d4c,740 TNMC Update 12/5/2020,U.S. Geological Survey,0,E4,12/5/2020 4:23:30 AM,740,74036,Federal Correctional Institution Big Spring,2,1,,,1900 Simler Avenue,Big Spring,TX,79720,,,,bcb453a9-2d84-4573-97db-250cf7109a51,-101.508506363013,32.2252879652435
1411706,eff76a8e-e2ba-45b7-88e6-4124ee25ef22,,28ddb66e-dc7b-4caa-b1e0-67872d9df17a,740 TNMC Update 3/5/2021,U.S. Geological Survey,0,E4,3/5/2021 4:04:07 PM,740,74036,Federal Correctional Complex Florence,2,1,,,5880 Highway 67 South,Florence,CO,81226,,,,48dac370-4dae-40c5-83be-35464b21e4b2,-105.106240000364,38.3614619997945
