OBJECTID,PERMANENT_IDENTIFIER,SOURCE_FEATUREID,SOURCE_DATASETID,SOURCE_DATADESC,SOURCE_ORIGINATOR,Data_Security,Distribution_Policy,LOADDATE,FType,FCode,NAME,IsLandmark,PointLocationType,AdminType,ADDRESSBUILDINGNAME,ADDRESS,CITY,STATE,ZIPCODE,GNIS_ID,FOOT_ID,COMPLEX_ID,GLOBALID,x,y
1404434,d800ff96-6370-474a-86ad-829cba877b4e,,1af0c91d-6115-4deb-af29-2eb5758e1ce4,730 TNMC Update 7/28/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,7/28/2020 4:46:01 PM,730,73007,Utah CNA Training Centers,2,1,0,,1135 South West Temple,Salt Lake City,UT,84101,,,,bde7f8d6-784d-4077-9bb5-4a868652d0db,-111.893461300248,40.7442388904704
1404447,a4ef6002-d721-405c-9a3d-7b2eaad76a0d,,1af0c91d-6115-4deb-af29-2eb5758e1ce4,730 TNMC Update 7/28/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,7/28/2020 2:02:57 PM,730,73007,House of Sassy Training Center,2,1,0,,8872 South Eastern Avenue Suite 104,Las Vegas,NV,89123,,,,3de7b160-9c52-4cd0-a83b-c31101c5a193,-115.115835071547,36.0279129328442
1404473,6f83a127-219f-4843-8c92-ea7ffe65a3c6,,1af0c91d-6115-4deb-af29-2eb5758e1ce4,730 TNMC Update 7/28/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,7/28/2020 4:46:06 PM,730,73007,ccCNA - Certified Nursing Assistant School,2,1,0,,75 Fort Union Boulevard Suite A2,Midvale,UT,84047,,,,30816fc7-458f-460d-88c5-e8833d9214c1,-111.888965868327,40.6214886747068
1404723,47df18a3-e2ad-4442-8323-24a71dfe878e,,d5f379da-2855-4b0f-8870-ba553224c920,730 TNMC Update 8/26/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,8/26/2020 2:55:45 PM,730,73007,Trinity Health Academy,2,1,0,,24831 Jefferson Avenue Suite 113,Murrieta,CA,92562,,,,16377adb-95c0-4453-9bb4-a85ad3490dc6,-117.20728418091,33.5575251685685
1404861,ce3f9f50-b792-4783-978b-e9b08c08aa5a,,32bb5025-a29b-4595-a4da-69626ae28bf7,730 TNMC Update 6/22/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,6/22/2021 11:21:09 AM,730,73007,Chippewa Valley Technical College - River Falls Campus,2,1,,,500 South Wasson Lane,River Falls,WI,54022,,,,1d321d4c-2ef6-48d5-8fc0-2110775366c9,-92.6073160001233,44.8528820000906
1404954,dbf5db78-3cf8-4d98-a668-e3b634ed4540,,0f1d60ed-c8d1-4139-856a-4718ceee94f0,730 TNMC Update 8/5/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,8/5/2020 5:41:44 PM,730,73007,Jack Mountain Bushcraft School,2,1,,,1058 Garfield Road,Masardis,ME,04732,,,,9802b314-8fc0-4875-a5df-7c7038e553f8,-68.3896297213295,46.5538029664128
1406508,db74669a-d0ac-4576-87ad-76a2431b31bd,,15666a9c-7d9d-44ff-a8a7-9c047eebecd3,730 TNMC Update 8/28/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,8/28/2020 8:52:18 PM,730,73007,Careerline Tech Center,2,1,,,13663 Port Sheldon Street,Holland,MI,49424,,,,7adc214b-430c-4bb7-91e9-6f0d154f5afe,-86.120828390038,42.8867582271247
1406588,3462178c-5a4e-435e-8a88-b610f5ce1274,,417fc4bf-867d-4d16-bd4d-78fd5a6aeedb,730 TNMC Update 8/30/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,8/30/2020 5:52:12 PM,730,73007,Radiological Service Training Institute,2,1,,,30745 Solon Road,Solon,OH,44139,,,,5b787e82-8709-4008-a283-c2b055a541b4,-81.4604020314528,41.3883262586897
1407024,05d495da-ce12-44f3-86bd-ff1f8553f2f9,,09a4a840-7f18-4a1f-aa35-850702ed1eb7,730 TNMC Update 9/3/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,9/3/2020 9:00:41 PM,730,73007,National Career Institute,2,1,,,134 Evergreen Place Second Floor,East Orange,NJ,07018,,,,cbf42326-cf56-40af-8797-ba2ed7cdd7e6,-74.2221039538179,40.7613330168865
1407026,1241a812-c01e-4604-91b2-576267779999,,09a4a840-7f18-4a1f-aa35-850702ed1eb7,730 TNMC Update 9/3/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,9/3/2020 6:41:49 PM,730,73007,New Jersey Real Estate Institute,2,1,,,299 Friendship Road,Cranbury,NJ,08512,,,,a2d927b7-77d8-4b81-9bfc-19ebf969fe3d,-74.5474264730256,40.358789764806
1407028,d328b940-5621-49c3-814f-22bbb18c74ed,,09a4a840-7f18-4a1f-aa35-850702ed1eb7,730 TNMC Update 9/3/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,9/3/2020 8:49:06 PM,730,73007,Broadway Vocational Technical School,2,1,,,442 Broadway,Camden,NJ,08103,,,,2256aa9f-3fea-42b6-825a-891a164bbaa6,-75.11901855561,39.9395477210143
1407820,940cafbd-c3aa-4068-b250-226dbb0b1658,,c9fd231d-8cbc-4022-8da9-4da351c3efd6,730 TNMC Update 9/30/2022,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,9/30/2022 4:04:25 PM,730,73007,Morgan County Area Technology Center,2,1,,,162 Road to Success,West Liberty,KY,41472,,,,9871111d-ce3d-43da-aa22-29dd6c758b7f,-83.2831189998735,37.8944109999814
1407891,ac6524e4-9542-4a7d-8f39-0252cf923040,,839068cc-8935-4dad-8ab8-75bc39e7f0e5,730 TNMC Update 9/17/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,9/17/2020 8:40:40 PM,730,73007,Reflexology Certification Institute,2,1,0,,6300 Proprietors Road Suite B,Columbus,OH,43085,,,,f8151874-c9a9-48c1-a71b-c508d9ddb894,-83.0033479997155,40.0954719998215
1407914,447e722f-f684-4a67-86c0-29c0541a3250,,839068cc-8935-4dad-8ab8-75bc39e7f0e5,730 TNMC Update 9/17/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,9/17/2020 6:37:03 PM,730,73007,Chicago Fire Department Quinn Fire Academy,2,1,,,558 W Dekoven St,Chicago,IL,60607,,,,0cce70ea-484e-4f58-b1b5-f6dd6beb1fff,-87.6413452422228,41.8693437595274
1408086,985b3445-d1b1-4de8-b005-14edbcc3cf49,,ce2b4b62-2506-4c8f-937c-dc1bbc7c6bc4,730 TNMC Update 9/20/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,9/20/2020 2:11:58 PM,730,73007,Ross Medical Education Center,2,1,,,11590 Century Boulevard,Cincinnati,OH,45246,,,,e28ddbcb-8da4-42f4-8740-9f64369aa26f,-84.4528377334408,39.2860259652408
1408363,9da2543a-9bd6-4a05-8cde-736bc9fd6b16,,883337bc-bcb7-425c-b82f-fa513ef1c3d2,730 TNMC Update 2/5/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,2/5/2021 7:06:12 PM,730,73007,Rio Grande Valley College,2,1,,,5419 North Cage Boulevard,Pharr,TX,78577,,,,cc09fa5a-a64a-45d4-8acb-8d1122fd4315,-98.1779859993433,26.2421739997269
1409177,95d6fbe8-6945-45ab-ac6b-ba5353a43eb2,,b13b7d3c-db4a-42be-b55e-ad8de24a41e2,730 TNMC Update 10/10/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,10/10/2020 7:02:47 PM,730,73007,Warsaw Area Career Center,2,1,,,1 Tiger Lane,Warsaw,IN,46580,,,,80811307-6fdd-4227-82ff-ad93972ed901,-85.8647637758269,41.2242990957273
1410087,4ff09aab-2124-40cf-8ce6-bda8485c1078,,6fa35c04-524c-493f-82a1-f990064e438a,730 TNMC Update 10/29/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,10/29/2020 12:38:09 PM,730,73007,Black River Beauty Academy,2,1,,,455 South 2nd Street,Poplar Bluff,MO,63901,,,,c8e137c8-6793-40aa-992c-84ed373d79e8,-90.393405497317,36.7530346802864
1410127,657009a4-dae1-4c86-84e2-0ebbe02b1f4b,,58b1effe-4e18-4fbf-98bc-9ef6d64a94dd,730 TNMC Update 10/31/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,10/31/2020 6:43:43 PM,730,73007,Marion Regional Career Center,2,1,,,750 West 26th Street,Marion,IN,46953,,,,c7868b7c-0420-4c78-9ab3-4e60716117a0,-85.6673951350465,40.5389819814112
1410133,837f4640-d9f8-424b-bbe2-2e63557aa311,,2a0dd165-73de-433d-9ab7-87b21cfb24fe,730 TNMC Update 2/4/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,2/4/2021 8:27:43 PM,730,73007,Bellus Academy,2,1,,,970 Broadway,Chula Vista,CA,91911,,,,dc2e33a7-5dd5-4bde-93b5-5410b37be825,-117.083532000022,32.6148060001731
1410256,b7b487a5-bc76-47b4-b8c5-36205e8db01e,,a1b99b7f-b36b-4954-942f-9d06aa740137,730 TNMC Update 11/9/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,11/9/2020 5:26:27 PM,730,73007,George Weiss Insurance School,2,1,0,,1816 Englishtown Road,Old Bridge,NJ,08857,,,,86400c62-ccbd-458e-81f3-f6486a49668f,-74.3538990482782,40.3592963498384
1410347,6aa7cdfe-d09e-4c46-8c74-22d7c5e457b0,,4ea87568-7fbf-441d-9ed0-f4df44a5785d,730 TNMC Update 4/5/2023,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,4/5/2023 10:59:34 PM,730,73007,Aurora Flight Training - Flight School,2,1,0,,22785 Airport Road Northeast,Aurora,OR,97002,,,,2270b0ff-c31d-4f9c-a5ab-fca8a746e281,-122.767132752948,45.2507929252376
1410794,b8c1d07d-7312-431d-8f26-fd496da73b8a,,883337bc-bcb7-425c-b82f-fa513ef1c3d2,730 TNMC Update 2/5/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,2/5/2021 8:39:03 PM,730,73007,Shoreline Academy,2,1,,,1220 Gregory Street,Taft,TX,78390,,,,e5bd7aff-8bdb-4a81-b0a4-7b1fc9fa5a1d,-97.3833700003051,27.975149999372
1411036,8d610da7-02d4-4ddd-a111-93445e08189b,,102d28ad-ef42-493d-a2cf-7dfe610ff1d0,730 TNMC Update 11/18/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,11/18/2020 1:31:54 PM,730,73007,Rolla Technical Center,2,1,0,,500 Forum Drive,Rolla,MO,65401,,,,9bb2de5a-b04b-474e-9c64-d48679de8d99,-91.7492905851617,37.9474431289199
1411155,f0f6e9a8-a2fb-460f-90c5-9db6843b73ac,,dffbf6ab-4167-4470-b4ba-2b300006327f,730 TNMC Update 11/20/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,11/20/2020 7:15:17 PM,730,73007,TEEX,2,1,0,,1595 Nuclear Science Road,College Station,TX,77845,,,,571d86bc-c22f-4098-9fa8-e666caaa150f,-96.3569962463582,30.5825276026111
1411590,86ce83b7-c290-48e6-9094-0f346d623721,,b819738a-83c5-4677-a230-2a2abe19c668,730 TNMC Update 12/15/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,12/15/2020 12:31:03 AM,730,73007,University of Cosmetology Arts and Sciences,2,1,,,724 East Expressway 83,La Joya,TX,78560,,,,210eff4f-968c-4be7-aba6-67b1ad0ba640,-98.4679619998622,26.246000999615
1412100,15306dc6-b9d3-4c7c-94bf-55b398477959,,e9c62cab-1e5a-4f8b-948e-e0d2f1cef30a,730 TNMC Update 12/9/2020,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,12/9/2020 9:48:11 PM,730,73007,Tennessee College of Applied Technology at Ripley,2,1,0,,127 Industrial Drive,Ripley,TN,38063,,,,d338d3f9-634b-4633-9b63-238ede51abc5,-89.5192770645503,35.7798272050095
1412551,a9afb528-ab96-447a-822b-d2015c00aacc,,6f8479d4-1e12-487f-b43f-2edf5449c6b6,730 TNMC Update 5/9/2023,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,5/9/2023 10:15:48 PM,730,73007,Columbia Basin Job Corps Civilian Conservation Center,2,1,,Building 2402,6739 24th Avenue Northeast,Moses Lake,WA,98837,,,,69091c1b-2f7a-4b4e-8125-4b390f78fc32,-119.318947793414,47.1853523015788
1413250,95af1567-7329-446a-8edf-6adc35801fdf,,3b87c217-e468-495d-9dca-af1762da58e0,730 TNMC Update 3/12/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,3/12/2021 2:16:59 PM,730,73007,Westlake School For The Performing Arts,2,1,,,200 Northgate Avenue,Daly City,CA,94015,,,,d6dd7865-f9a0-4b19-93dc-61207ed58bdf,-122.491802619117,37.7028838761901
1413277,d5757782-0dbb-47e1-813b-a2c06c1a600a,,6bf7260a-0e17-4605-8fbb-437123e5f8eb,730 TNMC Update 1/1/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,1/1/2021 7:17:47 PM,730,73007,Career and Technology Center,2,1,,,3013 Earl Campbell Parkway,Tyler,TX,75701,,,,94a1e85c-5759-4cb9-93d0-50d92fddd10e,-95.3352356284813,32.3289128545175
1414723,db97cbec-ccfb-4eb4-a6ef-a02240fe9050,,883337bc-bcb7-425c-b82f-fa513ef1c3d2,730 TNMC Update 2/5/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,2/5/2021 4:54:57 PM,730,73007,Eastern North Carolina Regional Skills Center,2,1,0,,261 Northwest Corridor Boulevard,Jacksonville,NC,28540,,,,ad1922e6-f918-452b-8f2c-4a9940c45251,-77.4804182055003,34.7813993282997
1414849,642b8837-943f-4ac2-9c72-8d4710d3e299,,652b1ba0-0d2b-4547-bc3c-1dbde5a032da,730 TNMC Update 2/8/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,2/8/2021 4:15:11 PM,730,73007,NH Fire and EMS Training Facility,2,1,0,660 Trudeau Road,80 Ray Burton Drive,Bethlehem,NH,03574,,,,aa6ac26b-39a0-401a-b8e9-aa877c5d963c,-71.6321039199622,44.2556248982251
1414909,ce85846c-f560-44c0-b9cd-f099273eaa62,,24e29575-c616-4e5f-80b5-776b89a24d56,730 TNMC Update 1/8/2022,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,1/8/2022 1:27:21 AM,730,73007,Lehigh Career and Technical Institute,2,1,0,,4500 Education Park Drive,Schnecksville,PA,18078,,,,8482f121-68e8-4182-a7b3-140d4df654a0,-75.6085869998413,40.6639469994092
1414973,b128e6a9-9e25-4d92-9e85-c880507dd41f,,5493a825-38ea-4454-9d46-7265d805b5eb,730 TNMC Update 2/12/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,2/12/2021 12:26:57 AM,730,73007,The Academy of Industrial Arts,2,1,,Suite E,6328 Paschall Avenue,Philadelphia,PA,19142,,,,8e1fa9a8-af48-44ee-94d2-4abea36b7027,-75.2310599078049,39.9257110941175
1414994,983675b2-49b4-453b-8581-dd7faa914111,,5493a825-38ea-4454-9d46-7265d805b5eb,730 TNMC Update 2/12/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,2/12/2021 7:43:57 PM,730,73007,CTI Profesional Flight Training,2,1,0,,8101 Hornet Avenue,Millington,TN,38053,,,,8c8837d0-bdba-4df4-98b6-7d46ebe1d196,-89.8711925635648,35.3471303390537
1415033,c98d5c11-e233-4276-baf3-9428609ef5ad,,e1f65a90-64e3-4039-a3cb-60e477ff1b13,730 TNMC Update 3/6/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,3/6/2021 4:07:06 PM,730,73007,Airlink Flight School,2,1,,,2 Lafleur Road,Waterville,ME,04901,,,,7c61b361-bad0-438a-becb-7f3428b19d0c,-69.6800519995882,44.5335149998404
1415119,4af0cee4-e86f-45c6-a34a-5cbb0c747f05,,17cef2f6-1c89-4cd0-a82a-50e3b486deae,730 TNMC Update 2/16/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,2/16/2021 5:20:41 PM,730,73007,Maine Instrument Flight - School of Aviation,2,1,0,,215 Winthrop Street,Augusta,ME,04330,,,,b91cfe76-5dc1-4e93-bb31-f6e04c016bb5,-69.792844999099,44.3180530000847
1415120,2612e101-1931-4da4-bd4e-1c479136c550,,17cef2f6-1c89-4cd0-a82a-50e3b486deae,730 TNMC Update 2/16/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,2/16/2021 5:25:14 PM,730,73007,Southern Maine Aviation Training Institute,2,1,0,,199 Airport Road,Sanford,ME,04073,,,,63d2b1bf-e1be-4b75-950c-587f052cd46a,-70.710322022133,43.4011297808842
1415290,e66a6ace-025b-4a42-88b4-7a284c7811b9,,5f2ca928-b6dd-4e4f-9f63-4944d36ce161,730 TNMC Update 2/19/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,2/19/2021 6:13:49 PM,730,73007,Wake Technical Community College - Scott Northern Wake Campus,2,1,,,6600 Louisburg Road,Raleigh,NC,27616,,,,948aeecf-e826-4c27-a33b-8f97e928ff6c,-78.5411092486453,35.8672127505557
1415686,c2740e4c-f2a9-46c7-9771-4ce237075322,,1996d4fa-1d8e-4d9d-9235-d5df5cda1285,730 TNMC Update 2/25/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,2/25/2021 12:19:00 PM,730,73007,Triangle Tech School - Chambersburg Campus,2,1,,,1669 Opportunity Avenue,Chambersburg,PA,17201,,,,e165c046-e518-4554-8d88-4f560c576a33,-77.6422128117438,39.995870809111
1415823,077def18-99ac-4d49-b41d-51542f53d52e,,1996d4fa-1d8e-4d9d-9235-d5df5cda1285,730 TNMC Update 2/25/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,2/25/2021 8:15:12 PM,730,73007,Western Barber Institute - Reseda Campus,2,1,0,,18442 Sherman Way,Reseda,CA,91335,,,,9d31a74a-7372-4136-aee1-9d6ea5db665c,-118.534987272016,34.2008492920582
1415942,ab0172c3-3644-4cbb-8600-4b59d60cbd2b,,ba7223bc-c3e5-439e-8294-603c8335c226,730 TNMC Update 2/27/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,2/27/2021 1:37:29 AM,730,73007,Central Pennsylvania Institute of Science and Technology,2,1,,,540 North Harrison Road,Pleasant Gap,PA,16823,,,,8ef4dd12-2b0f-469f-ad7d-7ba0708ee622,-77.7404789046405,40.8822902889565
1415981,8c5f1c04-ac54-4246-93f8-72d54811b499,,20903838-4826-4b9f-8d29-10878ab4eb65,730 TNMC Update 3/5/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,3/5/2021 1:41:22 AM,730,73007,Boulder Technical Education Center,2,1,,,6600 Arapahoe Road,Boulder,CO,80303,,,,9cbfc9cf-40f3-49fc-a4e9-700fbb7337e5,-105.198640999348,40.0129979996854
1415998,6f810bec-424b-4e20-8f20-6d5c02cde43e,,8b76d1d8-50ec-4070-b589-49642f42abf1,730 TNMC Update 2/28/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,2/28/2021 4:55:27 PM,730,73007,Northwood Institute - Taxidermy,2,1,,,2231 Stoystown Road,Friedens,PA,15541,,,,a919844e-2a8d-49e6-a14c-ee07bab6bc48,-78.9935869522669,40.0518600537975
1416294,5753d8fe-462f-4f43-961c-165f3cf030d3,,e7231c60-5173-47ba-a2f4-44e755fd3974,730 TNMC Update 3/4/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,3/4/2021 6:20:48 PM,730,73007,The Hair Academy,2,1,,,513 College Street West,Fayetteville,TN,37334,,,,31e4fa3a-c45d-40f7-9675-c193ed3d60f1,-86.5768759540723,35.1535111922402
1416782,f73f300e-8f11-4b15-b988-71dd629cb443,,d09083e3-345b-4403-9b8d-09d99c5b4112,730 TNMC Update 9/17/2022,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,9/17/2022 8:12:21 PM,730,73007,Northeastern Technical College Pageland Campus,2,1,,,815 South Pearl Street,Pageland,SC,29728,,,,1df82eef-d00d-496c-88cf-966182bdff40,-80.3901439996016,34.7611109999295
1417093,19e6da47-b631-40b6-845b-3352136230d6,,7ee71845-dfc5-4227-903f-e3cc6d4709c0,730 TNMC Update 1/14/2022,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,1/14/2022 4:20:30 PM,730,73007,American Helicopters Flight School,2,1,,,10503 Wakeman Drive,Manassas,VA,20110,,,,24210a18-93ea-43eb-a3ea-47b959f1ed83,-77.509270000122,38.724140999302
1417095,67771ac5-f7dd-4804-90e4-fb52bdf9a159,,0732c192-4b0e-4d5d-a22f-d91ccc9b7e4a,{FTYPE} TNMC Update 9/6/2021,U.S. Geological Survey,0,E4,9/6/2021 3:38:38 PM,730,73007,Aviation Adventures Flight School - Leesburg Location,2,1,,,1001 Sycolin Road SE,Leesburg,VA,20175,,,,8cb04572-965f-4dad-bcaa-123a6c289169,-77.5552330003641,39.0776749995159
1417096,515447c2-9f67-4ff3-ad46-48577c074a98,,2191ccfc-1cc7-49c1-949b-f938c6ae61ea,730 TNMC Update 7/28/2022,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,7/28/2022 8:04:09 PM,730,73007,Epix Aviation Flight School,2,1,,,2802 Airport Drive,Chesapeake,VA,23323,,,,7f6aca85-6422-46dc-a676-0aa7d2bb49a8,-76.3243780000828,36.6663189994341
1417097,87c3201d-283a-458c-b1a2-a8fe306e1bd5,,0cc5f3c3-2ebf-4d1e-801e-07c7995805aa,730 TNMC Update 4/20/2023,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,4/20/2023 7:12:50 PM,730,73007,Heart Of Virginia Aviation Flight School,2,1,,,11152 Air Park Road,Ashland,VA,23005,,,,ac7a65ec-0b53-451b-be69-1073b2713aac,-77.438310000258,37.7073870003059
1417098,5c8b437b-da4b-4933-87c5-bdfd8a7ef74c,,a00330df-e719-4cce-b15e-1682727309a8,730 TNMC Update 12/9/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,12/9/2021 3:24:41 PM,730,73007,Piston Two Jet Flight School,2,1,,,10600 Observation Road,Manassas,VA,20110,,,,cc3e59c1-e589-4d88-a56c-d12f80754d72,-77.5208106671927,38.7210770674278
1417550,6fd7adc6-eb14-4435-a27a-e03eb3529023,,b039d7b3-c3a1-436a-8c6d-e977aa336305,730 TNMC Update 3/28/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,3/28/2021 3:48:44 PM,730,73007,Red Rock Job Corps Center,2,1,,,1623 State Route 487,Sweet Valley,PA,18656,,,,5e2b0513-df13-4069-a069-87b195ca58b1,-76.2950733526429,41.3580481341455
1418277,3d5ccfa1-a994-487e-a3ff-f842fdeabea5,,5607768f-2936-4b1c-9e79-449a9125505f,730 TNMC Update 1/3/2023,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,1/3/2023 1:00:41 PM,730,73007,Institute of Interpersonal Hypnotherapy,2,1,,,2805 West Busch Boulevard,Tampa,FL,33618,,,,527ec412-3b8e-41fd-9427-d0317b11139e,-82.4889994926026,28.036758833788
1419237,b704cbdb-291a-4a8e-b089-f8c9061b4620,,b2db6726-ed01-4505-a202-70e925451817,730 TNMC Update 5/2/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,5/2/2021 7:15:24 PM,730,73007,Potomac Massage Training Institute,2,1,,Number 600,8380 Colesville Rd,Silver Spring,MD,20910,,,,34c7a8ad-d31d-4ac7-a2e8-00a44f569833,-77.0329248900212,38.9928799484834
1419433,5c9a0d65-2b6b-4eaa-aba8-5bd265f20704,,8008fa74-d115-4759-8246-3cf163eb29f4,730 TNMC Update 5/3/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,5/3/2021 8:00:15 PM,730,73007,Career Magnet Center,2,1,,,6419 State Highway 308,Lockport,LA,70374,,,,bf624c85-1e22-4363-8103-20e9014a7e02,-90.5253990746499,29.6473378622811
1423887,dae9e5ec-5d89-44b5-b95d-7a2157dba0a5,,32ae1e0c-71c0-4480-ac1a-e8c655a82491,730 TNMC Update 12/20/2022,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,12/20/2022 11:59:27 PM,730,73007,Pro - Weld Welding School,2,1,,,918 South Impressions Court,Nampa,ID,83651,,,,056b735f-2d78-4337-b8fd-cb65cb9d46dd,-116.523196000581,43.5600710001915
1425807,81f032a8-ec9d-4a2d-b9da-a1eaeebb1420,,bee72a2b-af59-4f78-b5e2-d2639520f7b7,730 TNMC Update 6/5/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,6/5/2021 5:15:18 AM,730,73007,Ibew Neca Technical Institute,2,1,,,6201 W 115th Street,Alsip,IL,60803,,,,321b0410-cce5-4d78-8dd0-085fafb080f0,-87.774580027643,41.6819435610267
1425941,a514a394-cc44-4322-a436-4f94cbac6dbe,,49d82aa7-5288-4e04-9b01-821542be879a,730 TNMC Update 6/8/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,6/8/2021 12:50:37 PM,730,73007,Lake County Jatc Institute,2,1,0,,31290 North US Highway 45 Unit A,Libertyville,IL,60048,,,,052b17cb-9a6f-4255-87c3-c9c4f9bc7ea9,-88.005314999168,42.3174809995481
1434325,08975bd1-5869-4607-bf1a-d7e5243e6fca,,78dc0806-5522-4533-8a91-67abd33b9a82,730 TNMC Update 6/30/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,6/30/2021 2:54:12 PM,730,73007,Boise Code Works - Trade School,2,1,0,,8455 Westpark Street,Boise,ID,83704,,,,73b6598c-c504-4541-b025-c2f487e6abfa,-116.286731948526,43.6066158858239
1434440,c88870ea-01e8-4c68-8aab-0cec8dd9c58c,,6260d706-bc02-4cd0-bfd1-060afa588a5e,730 TNMC Update 7/2/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,7/2/2021 4:49:56 PM,730,73007,Apex Technical School,2,1,0,,24 - 02 Queens Plaza South,Long Island City,NY,11101,,,,974dca03-ab93-48ee-ad89-084659e903b2,-73.9413571337311,40.7506333260171
1434906,5d4942b1-028e-48e2-b812-8d2fb2c0eb36,,2491887b-7421-4ec3-b207-92da300826eb,730 TNMC Update 7/29/2021,"Oak Ridge National Laboratory, Geographic Information Sciences and Technology Group",0,E4,7/29/2021 5:41:53 PM,730,73007,Commercial Driver Training Campus,2,1,,,300 Wynkoop Rd,Hurley,NY,12443,,,,ae41c9ed-69db-455b-ab34-6a3b20d543ed,-74.0669702646675,41.9267733918692
